(1, 901714, '2016-01-25', 'Credit Card', 1),
(4242, 769589, '2016-01-24', 'Cash', 4242),
(4243, 853394, '2016-01-15', 'Check', 4243),
(4244, 37358, '2016-01-12', 'Credit Card', 4244),
(4245, 552850, '2016-01-26', 'Cash', 4245),
(4246, 628536, '2016-01-14', 'Credit Card', 4246),
(4247, 936523, '2016-01-15', 'Cash', 4247),
(4248, 325344, '2016-01-23', 'Credit Card', 4248),
(4249, 929459, '2016-01-18', 'Credit Card', 4249),
(4250, 836545, '2016-01-27', 'Credit Card', 4250),
(4251, 995744, '2016-01-15', 'Check', 4251),
(4252, 16685, '2016-01-11', 'Check', 4252),
(4253, 929900, '2016-01-21', 'Credit Card', 4253),
(4254, 444777, '2016-01-20', 'Cash', 4254),
(4255, 580266, '2016-01-16', 'Check', 4255),
(4256, 569308, '2016-01-28', 'Cash', 4256),
(4257, 58045, '2016-01-24', 'Check', 4257),
(4258, 420890, '2016-01-14', 'Credit Card', 4258),
(4259, 453969, '2016-01-22', 'Check', 4259),
(4260, 750705, '2016-01-10', 'Check', 4260),
(4261, 502210, '2016-01-21', 'Cash', 4261),
(4262, 450460, '2016-01-14', 'Cash', 4262),
(4263, 130003, '2016-01-24', 'Cash', 4263),
(4264, 155087, '2016-01-20', 'Credit Card', 4264),
(4265, 860960, '2016-01-25', 'Check', 4265),
(4266, 936463, '2016-01-29', 'Check', 4266),
(4267, 484886, '2016-01-24', 'Credit Card', 4267),
(4268, 632619, '2016-01-16', 'Cash', 4268),
(4269, 874319, '2016-01-25', 'Credit Card', 4269),
(4270, 751062, '2016-01-26', 'Check', 4270),
(4271, 785519, '2016-01-15', 'Credit Card', 4271),
(4272, 44919, '2016-01-14', 'Check', 4272),
(4273, 264245, '2016-01-24', 'Credit Card', 4273),
(4274, 50768, '2016-01-22', 'Credit Card', 4274),
(4275, 624759, '2016-01-10', 'Check', 4275),
(4276, 845480, '2016-01-14', 'Check', 4276),
(4277, 946872, '2016-01-20', 'Cash', 4277),
(4278, 675677, '2016-01-12', 'Check', 4278),
(4279, 153719, '2016-01-29', 'Check', 4279),
(4280, 505974, '2016-01-20', 'Credit Card', 4280),
(4281, 362920, '2016-01-12', 'Check', 4281),
(4282, 745954, '2016-01-23', 'Cash', 4282),
(4283, 971795, '2016-01-16', 'Cash', 4283),
(4284, 659502, '2016-01-25', 'Credit Card', 4284),
(4285, 411975, '2016-01-26', 'Credit Card', 4285),
(4286, 93978, '2016-01-22', 'Credit Card', 4286),
(4287, 538592, '2016-01-13', 'Credit Card', 4287),
(4288, 699780, '2016-01-17', 'Cash', 4288),
(4289, 990840, '2016-01-29', 'Check', 4289),
(4290, 818648, '2016-01-30', 'Cash', 4290),
(4291, 445375, '2016-01-20', 'Cash', 4291),
(4292, 720968, '2016-01-27', 'Check', 4292),
(4293, 396085, '2016-01-28', 'Check', 4293),
(4294, 529245, '2016-01-16', 'Cash', 4294),
(4295, 467453, '2016-01-24', 'Check', 4295),
(4296, 406408, '2016-01-25', 'Check', 4296),
(4297, 736074, '2016-01-21', 'Cash', 4297),
(4298, 109933, '2016-01-16', 'Credit Card', 4298),
(4299, 252998, '2016-01-25', 'Check', 4299),
(4300, 205905, '2016-01-22', 'Credit Card', 4300),
(4301, 148267, '2016-01-16', 'Check', 4301),
(4302, 912499, '2016-01-22', 'Cash', 4302),
(4303, 588205, '2016-01-13', 'Cash', 4303),
(4304, 770308, '2016-01-15', 'Credit Card', 4304),
(4305, 473388, '2016-01-11', 'Cash', 4305),
(4306, 634271, '2016-01-13', 'Cash', 4306),
(4307, 263414, '2016-01-26', 'Cash', 4307),
(4308, 689199, '2016-01-21', 'Credit Card', 4308),
(4309, 799189, '2016-01-28', 'Credit Card', 4309),
(4310, 890276, '2016-01-14', 'Credit Card', 4310),
(4311, 869841, '2016-01-16', 'Credit Card', 4311),
(4312, 212230, '2016-01-16', 'Credit Card', 4312),
(4313, 762960, '2016-01-28', 'Check', 4313),
(4314, 763649, '2016-01-16', 'Credit Card', 4314),
(4315, 981922, '2016-01-22', 'Check', 4315),
(4316, 127295, '2016-01-16', 'Check', 4316),
(4317, 733698, '2016-01-28', 'Credit Card', 4317),
(4318, 96092, '2016-01-15', 'Cash', 4318),
(4319, 935905, '2016-01-20', 'Check', 4319),
(4320, 709129, '2016-01-15', 'Credit Card', 4320),
(4321, 551900, '2016-01-12', 'Credit Card', 4321),
(4322, 710734, '2016-01-25', 'Check', 4322),
(4323, 311308, '2016-01-10', 'Cash', 4323),
(4324, 200160, '2016-01-30', 'Credit Card', 4324),
(4325, 37319, '2016-01-28', 'Check', 4325),
(4326, 853126, '2016-01-18', 'Cash', 4326),
(4327, 758148, '2016-01-13', 'Check', 4327),
(4328, 291480, '2016-01-21', 'Check', 4328),
(4329, 902702, '2016-01-21', 'Check', 4329),
(4330, 172347, '2016-01-13', 'Check', 4330),
(4331, 269401, '2016-01-26', 'Check', 4331),
(4332, 15675, '2016-01-21', 'Cash', 4332),
(4333, 44550, '2016-01-23', 'Credit Card', 4333),
(4334, 243160, '2016-01-18', 'Cash', 4334),
(4335, 175109, '2016-01-21', 'Check', 4335),
(4336, 324902, '2016-01-22', 'Credit Card', 4336),
(4337, 890212, '2016-01-19', 'Credit Card', 4337),
(4338, 922017, '2016-01-10', 'Cash', 4338),
(4339, 471725, '2016-01-19', 'Check', 4339),
(4340, 907105, '2016-01-18', 'Cash', 4340),
(4341, 104286, '2016-01-27', 'Cash', 4341),
(4342, 294334, '2016-01-18', 'Check', 4342),
(4343, 897831, '2016-01-14', 'Credit Card', 4343),
(4344, 950529, '2016-01-16', 'Check', 4344),
(4345, 776219, '2016-01-15', 'Cash', 4345),
(4346, 657924, '2016-01-22', 'Check', 4346),
(4347, 975221, '2016-01-19', 'Credit Card', 4347),
(4348, 771834, '2016-01-24', 'Credit Card', 4348),
(4349, 855231, '2016-01-20', 'Check', 4349),
(4350, 937721, '2016-01-29', 'Check', 4350),
(4351, 62457, '2016-01-12', 'Check', 4351),
(4352, 876008, '2016-01-24', 'Cash', 4352),
(4353, 98281, '2016-01-11', 'Check', 4353),
(4354, 300013, '2016-01-11', 'Check', 4354),
(4355, 696520, '2016-01-10', 'Credit Card', 4355),
(4356, 207000, '2016-01-28', 'Cash', 4356),
(4357, 781647, '2016-01-29', 'Check', 4357),
(4358, 30300, '2016-01-18', 'Check', 4358),
(4359, 276920, '2016-01-15', 'Credit Card', 4359),
(4360, 136577, '2016-01-15', 'Credit Card', 4360),
(4361, 336864, '2016-01-10', 'Credit Card', 4361),
(4362, 647570, '2016-01-19', 'Cash', 4362),
(4363, 635734, '2016-01-27', 'Cash', 4363),
(4364, 375223, '2016-01-21', 'Check', 4364),
(4365, 787300, '2016-01-27', 'Cash', 4365),
(4366, 239333, '2016-01-21', 'Credit Card', 4366),
(4367, 966460, '2016-01-28', 'Check', 4367),
(4368, 733104, '2016-01-26', 'Check', 4368),
(4369, 292421, '2016-01-14', 'Credit Card', 4369),
(4370, 196043, '2016-01-11', 'Check', 4370),
(4371, 594253, '2016-01-10', 'Cash', 4371),
(4372, 501072, '2016-01-10', 'Credit Card', 4372),
(4373, 92941, '2016-01-18', 'Cash', 4373),
(4374, 60706, '2016-01-19', 'Check', 4374),
(4375, 420193, '2016-01-15', 'Credit Card', 4375),
(4376, 301519, '2016-01-27', 'Cash', 4376),
(4377, 271494, '2016-01-29', 'Check', 4377),
(4378, 219408, '2016-01-17', 'Check', 4378),
(4379, 102518, '2016-01-12', 'Cash', 4379),
(4380, 176439, '2016-01-16', 'Check', 4380),
(4381, 670182, '2016-01-29', 'Cash', 4381),
(4382, 941263, '2016-01-13', 'Cash', 4382),
(4383, 568459, '2016-01-17', 'Cash', 4383),
(4384, 945550, '2016-01-23', 'Check', 4384),
(4385, 738455, '2016-01-19', 'Credit Card', 4385),
(4386, 701860, '2016-01-11', 'Credit Card', 4386),
(4387, 661247, '2016-01-11', 'Credit Card', 4387),
(4388, 20487, '2016-01-21', 'Check', 4388),
(4389, 52120, '2016-01-27', 'Credit Card', 4389),
(4390, 352677, '2016-01-19', 'Cash', 4390),
(4391, 828167, '2016-01-22', 'Cash', 4391),
(4392, 172175, '2016-01-16', 'Credit Card', 4392),
(4393, 146972, '2016-01-21', 'Credit Card', 4393),
(4394, 650122, '2016-01-29', 'Credit Card', 4394),
(4395, 707093, '2016-01-10', 'Credit Card', 4395),
(4396, 427332, '2016-01-30', 'Cash', 4396),
(4397, 128551, '2016-01-17', 'Check', 4397),
(4398, 311894, '2016-01-25', 'Cash', 4398),
(4399, 270886, '2016-01-20', 'Check', 4399),
(4400, 416701, '2016-01-19', 'Cash', 4400),
(4401, 872813, '2016-01-10', 'Credit Card', 4401),
(4402, 725158, '2016-01-14', 'Credit Card', 4402),
(4403, 701209, '2016-01-25', 'Check', 4403),
(4404, 362131, '2016-01-30', 'Cash', 4404),
(4405, 381144, '2016-01-20', 'Cash', 4405),
(4406, 700689, '2016-01-13', 'Check', 4406),
(4407, 885880, '2016-01-14', 'Check', 4407),
(4408, 631892, '2016-01-26', 'Cash', 4408),
(4409, 737091, '2016-01-10', 'Credit Card', 4409),
(4410, 439582, '2016-01-14', 'Cash', 4410),
(4411, 346695, '2016-01-26', 'Cash', 4411),
(4412, 393726, '2016-01-25', 'Cash', 4412),
(4413, 691399, '2016-01-22', 'Cash', 4413),
(4414, 444378, '2016-01-20', 'Cash', 4414),
(4415, 997834, '2016-01-30', 'Cash', 4415),
(4416, 983058, '2016-01-28', 'Credit Card', 4416),
(4417, 326540, '2016-01-22', 'Check', 4417),
(4418, 234557, '2016-01-13', 'Check', 4418),
(4419, 878406, '2016-01-26', 'Cash', 4419),
(4420, 539523, '2016-01-29', 'Cash', 4420),
(4421, 491770, '2016-01-13', 'Check', 4421),
(4422, 157216, '2016-01-16', 'Cash', 4422),
(4423, 816491, '2016-01-26', 'Credit Card', 4423),
(4424, 458508, '2016-01-28', 'Check', 4424),
(4425, 134937, '2016-01-23', 'Cash', 4425),
(4426, 187456, '2016-01-16', 'Cash', 4426),
(4427, 866100, '2016-01-24', 'Cash', 4427),
(4428, 575760, '2016-01-28', 'Credit Card', 4428),
(4429, 87783, '2016-01-16', 'Check', 4429),
(4430, 109528, '2016-01-26', 'Check', 4430),
(4431, 762924, '2016-01-16', 'Cash', 4431),
(4432, 122300, '2016-01-18', 'Check', 4432),
(4433, 407256, '2016-01-20', 'Check', 4433),
(4434, 219094, '2016-01-27', 'Check', 4434),
(4435, 949393, '2016-01-29', 'Check', 4435),
(4436, 813835, '2016-01-15', 'Check', 4436),
(4437, 326511, '2016-01-26', 'Credit Card', 4437),
(4438, 489114, '2016-01-12', 'Cash', 4438),
(4439, 194675, '2016-01-25', 'Credit Card', 4439),
(4440, 233687, '2016-01-21', 'Credit Card', 4440),
(4441, 975677, '2016-01-14', 'Credit Card', 4441),
(4442, 976813, '2016-01-10', 'Credit Card', 4442),
(4443, 500509, '2016-01-27', 'Check', 4443),
(4444, 600847, '2016-01-29', 'Cash', 4444),
(4445, 994254, '2016-01-11', 'Credit Card', 4445),
(4446, 286953, '2016-01-16', 'Check', 4446),
(4447, 439483, '2016-01-21', 'Credit Card', 4447),
(4448, 495176, '2016-01-18', 'Check', 4448),
(4449, 604026, '2016-01-13', 'Cash', 4449),
(4450, 857198, '2016-01-22', 'Cash', 4450),
(4451, 148295, '2016-01-10', 'Check', 4451),
(4452, 960032, '2016-01-20', 'Credit Card', 4452),
(4453, 553778, '2016-01-28', 'Cash', 4453),
(4454, 294762, '2016-01-29', 'Cash', 4454),
(4455, 454829, '2016-01-15', 'Cash', 4455),
(4456, 68621, '2016-01-24', 'Check', 4456),
(4457, 554774, '2016-01-28', 'Cash', 4457),
(4458, 719730, '2016-01-23', 'Credit Card', 4458),
(4459, 584478, '2016-01-10', 'Cash', 4459),
(4460, 214241, '2016-01-13', 'Cash', 4460),
(4461, 78962, '2016-01-27', 'Cash', 4461),
(4462, 109438, '2016-01-26', 'Cash', 4462),
(4463, 408026, '2016-01-25', 'Credit Card', 4463),
(4464, 186259, '2016-01-13', 'Check', 4464),
(4465, 510171, '2016-01-14', 'Credit Card', 4465),
(4466, 370157, '2016-01-29', 'Credit Card', 4466),
(4467, 200646, '2016-01-11', 'Credit Card', 4467),
(4468, 393132, '2016-01-21', 'Check', 4468),
(4469, 632203, '2016-01-27', 'Check', 4469),
(4470, 76927, '2016-01-13', 'Credit Card', 4470),
(4471, 999079, '2016-01-18', 'Credit Card', 4471),
(4472, 551097, '2016-01-26', 'Check', 4472),
(4473, 966638, '2016-01-26', 'Check', 4473),
(4474, 839872, '2016-01-29', 'Cash', 4474),
(4475, 291915, '2016-01-15', 'Check', 4475),
(4476, 892238, '2016-01-13', 'Cash', 4476),
(4477, 407441, '2016-01-13', 'Credit Card', 4477),
(4478, 545560, '2016-01-15', 'Cash', 4478),
(4479, 456040, '2016-01-29', 'Check', 4479),
(4480, 768579, '2016-01-29', 'Check', 4480),
(4481, 729005, '2016-01-22', 'Credit Card', 4481),
(4482, 995085, '2016-01-10', 'Check', 4482),
(4483, 80784, '2016-01-24', 'Cash', 4483),
(4484, 649578, '2016-01-26', 'Check', 4484),
(4485, 189139, '2016-01-26', 'Credit Card', 4485),
(4486, 946387, '2016-01-16', 'Credit Card', 4486),
(4487, 290092, '2016-01-22', 'Cash', 4487),
(4488, 478932, '2016-01-14', 'Cash', 4488),
(4489, 158702, '2016-01-12', 'Check', 4489),
(4490, 27084, '2016-01-28', 'Check', 4490),
(4491, 692121, '2016-01-15', 'Cash', 4491),
(4492, 652974, '2016-01-28', 'Credit Card', 4492),
(4493, 185081, '2016-01-13', 'Credit Card', 4493),
(4494, 475557, '2016-01-22', 'Check', 4494),
(4495, 455074, '2016-01-30', 'Credit Card', 4495),
(4496, 27114, '2016-01-19', 'Check', 4496),
(4497, 287504, '2016-01-17', 'Check', 4497),
(4498, 792372, '2016-01-12', 'Check', 4498),
(4499, 827795, '2016-01-30', 'Check', 4499),
(4500, 818732, '2016-01-20', 'Check', 4500),
(4501, 248340, '2016-01-15', 'Check', 4501),
(4502, 421283, '2016-01-17', 'Credit Card', 4502),
(4503, 443694, '2016-01-30', 'Check', 4503),
(4504, 784776, '2016-01-26', 'Cash', 4504),
(4505, 35930, '2016-01-10', 'Check', 4505),
(4506, 308962, '2016-01-28', 'Credit Card', 4506),
(4507, 796891, '2016-01-25', 'Credit Card', 4507),
(4508, 379861, '2016-01-29', 'Credit Card', 4508),
(4509, 901265, '2016-01-21', 'Cash', 4509),
(4510, 505423, '2016-01-25', 'Check', 4510),
(4511, 330135, '2016-01-14', 'Cash', 4511),
(4512, 526151, '2016-01-19', 'Credit Card', 4512),
(4513, 952900, '2016-01-20', 'Credit Card', 4513),
(4514, 492632, '2016-01-10', 'Credit Card', 4514),
(4515, 125019, '2016-01-14', 'Cash', 4515),
(4516, 279484, '2016-01-30', 'Credit Card', 4516),
(4517, 841826, '2016-01-24', 'Cash', 4517),
(4518, 667224, '2016-01-19', 'Cash', 4518),
(4519, 966295, '2016-01-24', 'Credit Card', 4519),
(4520, 297283, '2016-01-29', 'Credit Card', 4520),
(4521, 430750, '2016-01-10', 'Cash', 4521),
(4522, 194418, '2016-01-27', 'Check', 4522),
(4523, 943669, '2016-01-16', 'Cash', 4523),
(4524, 372620, '2016-01-12', 'Check', 4524),
(4525, 720201, '2016-01-20', 'Cash', 4525),
(4526, 164263, '2016-01-17', 'Check', 4526),
(4527, 806385, '2016-01-18', 'Check', 4527),
(4528, 855515, '2016-01-16', 'Cash', 4528),
(4529, 137209, '2016-01-27', 'Check', 4529),
(4530, 138140, '2016-01-14', 'Check', 4530),
(4531, 898103, '2016-01-10', 'Credit Card', 4531),
(4532, 326978, '2016-01-19', 'Cash', 4532),
(4533, 450918, '2016-01-24', 'Check', 4533),
(4534, 963128, '2016-01-17', 'Cash', 4534),
(4535, 942110, '2016-01-29', 'Credit Card', 4535),
(4536, 663645, '2016-01-27', 'Credit Card', 4536),
(4537, 223429, '2016-01-29', 'Cash', 4537),
(4538, 134245, '2016-01-23', 'Check', 4538),
(4539, 149756, '2016-01-17', 'Cash', 4539),
(4540, 490949, '2016-01-15', 'Credit Card', 4540),
(4541, 343428, '2016-01-10', 'Check', 4541),
(4542, 859877, '2016-01-26', 'Credit Card', 4542),
(4543, 478150, '2016-01-23', 'Check', 4543),
(4544, 740666, '2016-01-25', 'Check', 4544),
(4545, 604690, '2016-01-17', 'Credit Card', 4545),
(4546, 863764, '2016-01-22', 'Cash', 4546),
(4547, 766616, '2016-01-11', 'Cash', 4547),
(4548, 234453, '2016-01-25', 'Cash', 4548),
(4549, 741460, '2016-01-25', 'Cash', 4549),
(4550, 627808, '2016-01-28', 'Credit Card', 4550),
(4551, 265195, '2016-01-19', 'Cash', 4551),
(4552, 138501, '2016-01-27', 'Cash', 4552),
(4553, 167860, '2016-01-27', 'Check', 4553),
(4554, 993663, '2016-01-13', 'Credit Card', 4554),
(4555, 802576, '2016-01-30', 'Check', 4555),
(4556, 425795, '2016-01-18', 'Cash', 4556),
(4557, 58994, '2016-01-18', 'Credit Card', 4557),
(4558, 237592, '2016-01-22', 'Credit Card', 4558),
(4559, 585224, '2016-01-11', 'Credit Card', 4559),
(4560, 711658, '2016-01-12', 'Cash', 4560),
(4561, 847226, '2016-01-23', 'Credit Card', 4561),
(4562, 432385, '2016-01-24', 'Cash', 4562),
(4563, 464214, '2016-01-16', 'Credit Card', 4563),
(4564, 125210, '2016-01-20', 'Credit Card', 4564),
(4565, 258221, '2016-01-14', 'Credit Card', 4565),
(4566, 32295, '2016-01-24', 'Check', 4566),
(4567, 411285, '2016-01-14', 'Credit Card', 4567),
(4568, 494202, '2016-01-11', 'Cash', 4568),
(4569, 987793, '2016-01-10', 'Cash', 4569),
(4570, 981866, '2016-01-11', 'Cash', 4570),
(4571, 390994, '2016-01-14', 'Check', 4571),
(4572, 593251, '2016-01-13', 'Cash', 4572),
(4573, 352329, '2016-01-29', 'Cash', 4573),
(4574, 217335, '2016-01-26', 'Credit Card', 4574),
(4575, 171485, '2016-01-11', 'Credit Card', 4575),
(4576, 785972, '2016-01-15', 'Cash', 4576),
(4577, 282645, '2016-01-17', 'Check', 4577),
(4578, 839816, '2016-01-12', 'Credit Card', 4578),
(4579, 42359, '2016-01-26', 'Credit Card', 4579),
(4580, 259685, '2016-01-13', 'Check', 4580),
(4581, 343472, '2016-01-23', 'Credit Card', 4581),
(4582, 192912, '2016-01-13', 'Credit Card', 4582),
(4583, 294427, '2016-01-27', 'Check', 4583),
(4584, 817454, '2016-01-22', 'Credit Card', 4584),
(4585, 208489, '2016-01-18', 'Cash', 4585),
(4586, 443557, '2016-01-10', 'Check', 4586),
(4587, 472688, '2016-01-18', 'Credit Card', 4587),
(4588, 186066, '2016-01-21', 'Check', 4588),
(4589, 633781, '2016-01-14', 'Check', 4589),
(4590, 493948, '2016-01-11', 'Check', 4590),
(4591, 930812, '2016-01-11', 'Cash', 4591),
(4592, 640213, '2016-01-11', 'Credit Card', 4592),
(4593, 960960, '2016-01-18', 'Check', 4593),
(4594, 764205, '2016-01-11', 'Credit Card', 4594),
(4595, 182599, '2016-01-15', 'Credit Card', 4595),
(4596, 202643, '2016-01-25', 'Credit Card', 4596),
(4597, 14746, '2016-01-30', 'Cash', 4597),
(4598, 450082, '2016-01-23', 'Check', 4598),
(4599, 573435, '2016-01-13', 'Check', 4599),
(4600, 467322, '2016-01-15', 'Cash', 4600),
(4601, 98806, '2016-01-21', 'Cash', 4601),
(4602, 157478, '2016-01-23', 'Credit Card', 4602),
(4603, 702578, '2016-01-19', 'Check', 4603),
(4604, 797773, '2016-01-22', 'Credit Card', 4604),
(4605, 537847, '2016-01-28', 'Credit Card', 4605),
(4606, 765748, '2016-01-11', 'Cash', 4606),
(4607, 455309, '2016-01-17', 'Credit Card', 4607),
(4608, 775672, '2016-01-27', 'Cash', 4608),
(4609, 333548, '2016-01-28', 'Check', 4609),
(4610, 84936, '2016-01-30', 'Check', 4610),
(4611, 202396, '2016-01-28', 'Check', 4611),
(4612, 345496, '2016-01-14', 'Cash', 4612),
(4613, 96773, '2016-01-22', 'Check', 4613),
(4614, 667886, '2016-01-25', 'Check', 4614),
(4615, 73134, '2016-01-23', 'Check', 4615),
(4616, 799604, '2016-01-18', 'Credit Card', 4616),
(4617, 488714, '2016-01-18', 'Cash', 4617),
(4618, 566925, '2016-01-12', 'Cash', 4618),
(4619, 197310, '2016-01-25', 'Check', 4619),
(4620, 274440, '2016-01-14', 'Check', 4620),
(4621, 329073, '2016-01-10', 'Credit Card', 4621),
(4622, 306321, '2016-01-21', 'Credit Card', 4622),
(4623, 120835, '2016-01-16', 'Check', 4623),
(4624, 222759, '2016-01-28', 'Check', 4624),
(4625, 330255, '2016-01-12', 'Credit Card', 4625),
(4626, 136022, '2016-01-19', 'Cash', 4626),
(4627, 179509, '2016-01-30', 'Check', 4627),
(4628, 338727, '2016-01-18', 'Credit Card', 4628),
(4629, 272607, '2016-01-10', 'Credit Card', 4629),
(4630, 529350, '2016-01-11', 'Credit Card', 4630),
(4631, 655416, '2016-01-26', 'Credit Card', 4631),
(4632, 212570, '2016-01-17', 'Check', 4632),
(4633, 717239, '2016-01-26', 'Cash', 4633),
(4634, 457268, '2016-01-11', 'Check', 4634),
(4635, 790790, '2016-01-25', 'Check', 4635),
(4636, 59027, '2016-01-12', 'Cash', 4636),
(4637, 909638, '2016-01-25', 'Cash', 4637),
(4638, 324570, '2016-01-17', 'Cash', 4638),
(4639, 384830, '2016-01-19', 'Cash', 4639),
(4640, 189303, '2016-01-19', 'Credit Card', 4640),
(4641, 569427, '2016-01-23', 'Cash', 4641),
(4642, 188984, '2016-01-21', 'Check', 4642),
(4643, 759938, '2016-01-12', 'Credit Card', 4643),
(4644, 869440, '2016-01-15', 'Cash', 4644),
(4645, 438916, '2016-01-16', 'Credit Card', 4645),
(4646, 382494, '2016-01-30', 'Check', 4646),
(4647, 245105, '2016-01-15', 'Credit Card', 4647),
(4648, 829069, '2016-01-16', 'Check', 4648),
(4649, 315836, '2016-01-30', 'Check', 4649),
(4650, 525448, '2016-01-18', 'Credit Card', 4650),
(4651, 795781, '2016-01-28', 'Credit Card', 4651),
(4652, 783367, '2016-01-16', 'Credit Card', 4652),
(4653, 953616, '2016-01-23', 'Credit Card', 4653),
(4654, 697994, '2016-01-11', 'Credit Card', 4654),
(4655, 821458, '2016-01-13', 'Check', 4655),
(4656, 287714, '2016-01-21', 'Credit Card', 4656),
(4657, 945879, '2016-01-22', 'Credit Card', 4657),
(4658, 560232, '2016-01-21', 'Cash', 4658),
(4659, 154414, '2016-01-26', 'Credit Card', 4659),
(4660, 369022, '2016-01-29', 'Check', 4660),
(4661, 920464, '2016-01-18', 'Cash', 4661),
(4662, 172103, '2016-01-24', 'Check', 4662),
(4663, 245611, '2016-01-16', 'Cash', 4663),
(4664, 580005, '2016-01-22', 'Credit Card', 4664),
(4665, 902198, '2016-01-26', 'Credit Card', 4665),
(4666, 456482, '2016-01-20', 'Credit Card', 4666),
(4667, 556545, '2016-01-23', 'Cash', 4667),
(4668, 462769, '2016-01-21', 'Credit Card', 4668),
(4669, 572921, '2016-01-20', 'Check', 4669),
(4670, 484219, '2016-01-19', 'Cash', 4670),
(4671, 439045, '2016-01-11', 'Check', 4671),
(4672, 706021, '2016-01-15', 'Credit Card', 4672),
(4673, 231784, '2016-01-23', 'Cash', 4673),
(4674, 957931, '2016-01-30', 'Check', 4674),
(4675, 698454, '2016-01-20', 'Credit Card', 4675),
(4676, 15926, '2016-01-30', 'Cash', 4676),
(4677, 58765, '2016-01-11', 'Check', 4677),
(4678, 912254, '2016-01-21', 'Cash', 4678),
(4679, 119410, '2016-01-30', 'Credit Card', 4679),
(4680, 884176, '2016-01-11', 'Cash', 4680),
(4681, 869484, '2016-01-16', 'Cash', 4681),
(4682, 891944, '2016-01-16', 'Cash', 4682),
(4683, 487546, '2016-01-10', 'Credit Card', 4683),
(4684, 738225, '2016-01-15', 'Cash', 4684),
(4685, 129927, '2016-01-26', 'Check', 4685),
(4686, 725761, '2016-01-13', 'Check', 4686),
(4687, 754829, '2016-01-13', 'Check', 4687),
(4688, 917768, '2016-01-26', 'Credit Card', 4688),
(4689, 95500, '2016-01-13', 'Cash', 4689),
(4690, 503360, '2016-01-29', 'Credit Card', 4690),
(4691, 720958, '2016-01-26', 'Check', 4691),
(4692, 698566, '2016-01-23', 'Credit Card', 4692),
(4693, 559927, '2016-01-21', 'Credit Card', 4693),
(4694, 284579, '2016-01-22', 'Cash', 4694),
(4695, 418310, '2016-01-30', 'Check', 4695),
(4696, 719486, '2016-01-21', 'Check', 4696),
